"order_id","order_date","ship_date","ship_mode","customer_id","address_id","market","region","order_priority"
TU-2014-6730,2014-11-29,2014-11-30,First Class,KF-6285,"415bb1a5-1ae5-44c7-9896-39446d8b6007",EMEA,EMEA,Medium
TU-2014-6780,2014-01-03,2014-01-09,Standard Class,Co-2640,"3cd2cd0f-06ec-40ab-8a6d-5e967af95073",EMEA,EMEA,Medium
TU-2014-6780b,2014-12-13,2014-12-17,Standard Class,TS-11370,"2b476397-0bd4-4235-ae7b-b5e54f0618ad",EMEA,EMEA,High
TU-2014-6830,2014-04-25,2014-04-28,Second Class,MP-8175,"77876cba-f09f-481c-a0ad-b9dcff480bdc",EMEA,EMEA,Medium
TU-2014-6860,2014-05-06,2014-05-13,Standard Class,AG-495,"81d75119-e04b-4a7c-98ec-f16bb49f15bf",EMEA,EMEA,Medium
TU-2014-6860b,2014-08-22,2014-08-28,Standard Class,MS-7830,cd7c047b-a887-4623-8931-111cb45101bc,EMEA,EMEA,Medium
TU-2014-7000,2014-09-26,2014-10-01,Standard Class,FM-4215,"67396b3b-4a1e-410c-a870-1e48655dc9e0",EMEA,EMEA,Medium
TU-2014-7000b,2014-06-18,2014-06-21,First Class,MD-7860,"299807ae-06cd-4853-8359-04824cb17e69",EMEA,EMEA,High
TU-2014-7020,2014-01-20,2014-01-23,Second Class,SW-10350,"74dba9b3-7040-4d1f-a95c-5df7bd381227",EMEA,EMEA,Medium
TU-2014-7080,2014-09-24,2014-09-28,Standard Class,EH-4125,"6cf5b3f1-6eb3-47ba-9f1b-fc69c70c92d7",EMEA,EMEA,High
TU-2014-7090,2014-09-26,2014-09-30,Standard Class,BF-1020,"60f06afb-8225-4230-8537-271e0cdac9e3",EMEA,EMEA,Medium
TU-2014-7130,2014-12-30,2014-12-31,First Class,MG-8205,ad9fe8f9-a075-458a-9d75-e2c1e150dd71,EMEA,EMEA,High
TU-2014-7130b,2014-02-07,2014-02-12,Standard Class,VG-11790,"18438aec-f995-4605-92cc-b5551997a51f",EMEA,EMEA,Medium
TU-2014-7230,2014-06-30,2014-07-05,Standard Class,EB-3750,c376c275-f1de-4482-af4d-d3879aa57342,EMEA,EMEA,High
TU-2014-7290,2014-05-18,2014-05-23,Standard Class,NB-8655,"0eceb993-fbe4-48ca-bed9-dba5af037889",EMEA,EMEA,High
TU-2014-7370,2014-06-11,2014-06-11,Same Day,GT-4755,"7b802aa9-5d52-4f83-aaca-cb6b5eff6742",EMEA,EMEA,High
TU-2014-7440,2014-03-10,2014-03-14,Second Class,MM-7260,af2d325a-b94b-4f7e-b59e-ae41449306dd,EMEA,EMEA,Medium
TU-2014-7530,2014-04-05,2014-04-10,Standard Class,AG-675,"4518514d-9f91-48a2-a5a6-b5a5a6a7438d",EMEA,EMEA,Medium
TU-2014-7640,2014-12-04,2014-12-10,Standard Class,FP-4320,"7ba1a6f1-f22e-420d-8d45-bb969ec9ce89",EMEA,EMEA,Medium
TU-2014-7830,2014-01-03,2014-01-07,Standard Class,RA-9285,"406fba10-d718-465a-bbbc-4363c73e52ca",EMEA,EMEA,Medium
TU-2014-7870,2014-11-03,2014-11-05,First Class,SW-10275,be4f6148-3507-433d-9f39-982c133d8013,EMEA,EMEA,Medium
TU-2014-7890,2014-12-12,2014-12-19,Standard Class,JJ-5445,d91a313b-9617-4abc-8a47-0572040e1c4d,EMEA,EMEA,Low
TU-2014-7890b,2014-04-05,2014-04-09,Standard Class,LP-7080,"2d9f93bf-f66c-48b3-b21d-43fc4e85545b",EMEA,EMEA,Medium
TU-2014-7890c,2014-07-09,2014-07-12,Second Class,TS-11610,"5423c953-ccdf-4afc-b2da-111acc2ca11a",EMEA,EMEA,High
TU-2014-7900,2014-12-13,2014-12-19,Standard Class,TB-11520,"437206f5-f096-4577-ad15-037f74491df0",EMEA,EMEA,Medium
TU-2014-7930,2014-08-20,2014-08-24,Standard Class,JG-5805,fc8c07e6-df1e-4797-bb60-6d80e6dd61a0,EMEA,EMEA,Medium
TU-2014-7970,2014-05-06,2014-05-11,Standard Class,KW-6570,f5155c39-ed8a-40df-9aa9-acd811fb757e,EMEA,EMEA,Medium
TU-2014-7980,2014-01-18,2014-01-25,Standard Class,HR-4830,"67bd5ace-132c-4568-a098-2e93b035d24b",EMEA,EMEA,Medium
TU-2014-8010,2014-07-25,2014-07-30,Standard Class,FM-4215,c2c1f346-6fa9-4a41-be80-164eaafcf708,EMEA,EMEA,Medium
TU-2014-8080,2014-09-09,2014-09-11,Second Class,SB-10170,"084be067-dfe1-4466-9824-c4cd15b2ddaa",EMEA,EMEA,High
TU-2014-810,2014-04-16,2014-04-19,First Class,AY-555,edf81c0d-b303-4f2b-86a2-67e93520346a,EMEA,EMEA,Critical
TU-2014-8160,2014-07-07,2014-07-13,Standard Class,SC-10260,"328b3bd8-ebbc-48fb-8cd9-7782d0a24eb3",EMEA,EMEA,Low
TU-2014-8210,2014-06-23,2014-06-28,Standard Class,LC-6960,"71e49ac0-6a5f-47fc-b85c-04613b3186e3",EMEA,EMEA,Medium
TU-2014-8250,2014-06-09,2014-06-11,First Class,EN-3780,aa9c11b9-ad63-49b3-a667-e2233b95a119,EMEA,EMEA,Medium
TU-2014-8270,2014-12-03,2014-12-07,Second Class,EB-3930,"91b0ebfc-aa6d-4610-8cd5-8cbb5db247ac",EMEA,EMEA,Medium
TU-2014-8280,2014-11-05,2014-11-10,Standard Class,JE-5475,a7c1fdf9-726d-49a1-8cc8-07d2fcb72dbb,EMEA,EMEA,High
TU-2014-8330,2014-10-03,2014-10-06,Second Class,RR-9525,"27ff4ba6-a927-4718-9835-20d48d717fc1",EMEA,EMEA,Medium
TU-2014-8390,2014-02-25,2014-03-03,Standard Class,CA-2775,"0423ffcc-61c0-4e76-82b5-a9473be88f89",EMEA,EMEA,Medium
TU-2014-8460,2014-08-28,2014-09-02,Standard Class,RA-9885,f68c6c2c-c2d0-4958-82e6-171c3eb33851,EMEA,EMEA,Medium
TU-2014-8490,2014-12-03,2014-12-06,First Class,RD-9930,e18508fc-9934-4937-856d-0565999afa31,EMEA,EMEA,High
TU-2014-8520,2014-12-15,2014-12-20,Standard Class,MA-7995,"58b9c127-e4d7-4a28-8fbb-b37039769725",EMEA,EMEA,High
TU-2014-8530,2014-01-23,2014-01-25,First Class,GA-4515,b0c91151-4174-49de-bf6d-90f62d5cf1d9,EMEA,EMEA,High
TU-2014-8550,2014-07-09,2014-07-12,Second Class,KL-6555,"10faec0d-cd41-496a-8cd0-8fc4567a54eb",EMEA,EMEA,Medium
TU-2014-8570,2014-09-06,2014-09-11,Standard Class,TB-11250,"25114d8d-a1c2-4a72-a102-70878c18e501",EMEA,EMEA,Medium
TU-2014-8630,2014-01-22,2014-01-28,Standard Class,TT-11220,"264e484e-e327-4722-a113-1640acca26a5",EMEA,EMEA,Medium
TU-2014-8680,2014-08-09,2014-08-11,First Class,NW-8400,"59da9704-df49-4bef-b2f6-6cbb6dbe2f6f",EMEA,EMEA,High
TU-2014-8720,2014-12-27,2014-12-29,First Class,MS-7830,"29557ea6-82a8-45a3-adbf-0f4f3c33a60d",EMEA,EMEA,High
TU-2014-8830,2014-06-30,2014-07-04,Standard Class,SC-10770,d9528e73-d808-49bf-8b2c-ae0337d6f79f,EMEA,EMEA,Medium
TU-2014-8850,2014-09-24,2014-09-28,Standard Class,LO-7170,"418b235f-b370-4a2f-b8ca-64758f40e764",EMEA,EMEA,Medium
TU-2014-8880,2014-06-04,2014-06-07,First Class,GR-4560,"23c994f5-ed65-4026-81a4-67b5afe2df6d",EMEA,EMEA,Critical
TU-2014-890,2014-04-07,2014-04-09,First Class,KH-6690,e8f305d0-708d-4d88-be8d-181019f55617,EMEA,EMEA,High
TU-2014-8990,2014-01-09,2014-01-15,Standard Class,SJ-10215,"2ceaac66-c956-428f-8258-160b26b19fd6",EMEA,EMEA,Medium
TU-2014-9000,2014-02-24,2014-02-26,Second Class,BB-990,cde36a90-eaac-429b-ba16-c7ae7135fe7b,EMEA,EMEA,Critical
TU-2014-9000b,2014-01-13,2014-01-16,Second Class,CB-2535,cd2c80c8-e08e-449d-a715-e4a2aaf903bd,EMEA,EMEA,Medium
TU-2014-9010,2014-02-05,2014-02-07,Second Class,TS-11340,a38c8e7a-419c-4c0b-97e7-47637534bf12,EMEA,EMEA,Critical
TU-2014-9100,2014-12-18,2014-12-22,Standard Class,HA-4905,"3e598688-48cd-4105-ac6e-0cd9f7f0fcec",EMEA,EMEA,Medium
TU-2014-9100b,2014-09-23,2014-09-27,Standard Class,NZ-8565,"91e047e0-2057-46a3-b05f-6ebb85f7a404",EMEA,EMEA,Medium
TU-2014-9180,2014-12-17,2014-12-21,Standard Class,DG-3300,"3408619f-830c-417b-a9bb-5e9391f81552",EMEA,EMEA,High
TU-2014-9180b,2014-06-20,2014-06-26,Standard Class,JE-5745,"4b114597-f996-47ea-96ae-7b1ec3ae436f",EMEA,EMEA,Medium
TU-2014-9220,2014-10-21,2014-10-21,Same Day,DS-3180,e1f3a47f-d93e-4def-b567-cb343057947d,EMEA,EMEA,High
TU-2014-9280,2014-09-29,2014-09-30,First Class,CK-2205,"7fcae698-dd56-48f9-ac6b-27859d0ff366",EMEA,EMEA,High
TU-2014-930,2014-01-04,2014-01-08,Standard Class,PT-9090,"20bcb9f0-8bd9-4d6a-a051-27adb2e5edd7",EMEA,EMEA,High
TU-2014-9310,2014-11-18,2014-11-22,Standard Class,EB-3840,"66795740-8c2b-4710-a23b-fb1cba2030c1",EMEA,EMEA,High
TU-2014-9340,2014-05-26,2014-05-31,Standard Class,MH-8115,"47360ac3-61a1-45d9-a65a-2d60feaa90c0",EMEA,EMEA,Medium
TU-2014-9350,2014-12-26,2014-12-31,Standard Class,BP-1185,"0dc40a55-e78b-4879-9b1b-37a5f0cfe673",EMEA,EMEA,Medium
TU-2014-9390,2014-06-13,2014-06-15,First Class,DK-2835,"26772511-0030-4d03-a77f-2c54194ef823",EMEA,EMEA,Critical
TU-2014-9400,2014-12-18,2014-12-20,Second Class,BM-1140,c9ae2cfc-3884-4bd9-967c-8736e81a2b40,EMEA,EMEA,Medium
TU-2014-9440,2014-06-06,2014-06-10,Standard Class,GM-4455,e3e60533-b5b1-4b50-bcbb-fbed754c2163,EMEA,EMEA,High
TU-2014-9460,2014-07-24,2014-07-26,First Class,BD-1725,aa9e28c6-ef16-472b-a24f-899ba1ad4956,EMEA,EMEA,High
TU-2014-9480,2014-07-31,2014-08-03,First Class,SC-10050,"982b9cd7-c13d-41bd-ae11-8050a4ac5cee",EMEA,EMEA,Medium
TU-2014-950,2014-07-07,2014-07-12,Standard Class,LF-7185,"21f7c952-e12c-4398-a950-6acc951db434",EMEA,EMEA,High
TU-2014-9520,2014-11-25,2014-11-30,Standard Class,AS-630,"5b5cc0fe-bc75-4889-9ca2-81eb4b3c1fdf",EMEA,EMEA,Medium
TU-2014-9620,2014-12-21,2014-12-28,Standard Class,SA-10830,"341fb626-dcdc-45b4-a501-a15fc560e4fc",EMEA,EMEA,Medium
TU-2014-9670,2014-05-22,2014-05-27,Second Class,BN-1470,c5b96f12-81f4-48fc-ad99-ad76376f3a71,EMEA,EMEA,High
TU-2014-9690,2014-04-25,2014-04-30,Standard Class,MZ-7335,a4de08e4-7fdc-49b0-8da5-8fd13ff2d1e4,EMEA,EMEA,Medium
TU-2014-9700,2014-11-07,2014-11-10,Second Class,SW-10755,"235f88f5-f77f-45d4-8cc6-59fa49a76064",EMEA,EMEA,Medium
TU-2014-9720,2014-12-18,2014-12-22,Standard Class,SN-10560,"759686de-4f13-449f-9739-d356aa4247f9",EMEA,EMEA,Medium
TU-2014-980,2014-03-05,2014-03-09,Second Class,TD-10995,ff87654b-47a7-4ff8-ba1c-d9b843b29557,EMEA,EMEA,Medium
TU-2014-9810,2014-09-19,2014-09-25,Standard Class,RM-9750,"5d0a2b64-dd69-4b3c-9cc1-b0ef1c06e3d8",EMEA,EMEA,Medium
TU-2014-9840,2014-11-27,2014-12-01,Standard Class,DV-3045,c42d538f-6a1b-45f3-9529-6616331b6c73,EMEA,EMEA,High
TU-2014-9850,2014-10-22,2014-10-27,Second Class,GA-4725,b6f1ba89-fa3d-4d6b-8dcd-1a9a068044ba,EMEA,EMEA,Medium
TU-2014-9870,2014-03-13,2014-03-20,Standard Class,QJ-9255,"692aabb7-87bd-4864-a3f1-fe44412aee1e",EMEA,EMEA,Low
TU-2014-9920,2014-05-09,2014-05-11,Second Class,PJ-8835,"73799c31-8e68-4f88-a1cc-03b3ea7779f3",EMEA,EMEA,High
TX-2011-390,2011-08-24,2011-08-24,Same Day,JJ-5760,"6e2fcffe-49c0-4152-a436-7ad7d6fe1adf",EMEA,EMEA,Critical
TX-2011-5720,2011-04-22,2011-04-24,Second Class,TZ-11580,"4369f249-7e4a-486a-b351-4c569c626f55",EMEA,EMEA,High
TX-2011-5830,2011-11-29,2011-12-01,First Class,FO-4305,"55a06e44-b193-440b-a896-43a3a8430c1a",EMEA,EMEA,Critical
TX-2011-9050,2011-09-13,2011-09-17,Standard Class,PS-8760,"5a3b39f8-82ef-479c-bb03-a7e2c2a8d9c7",EMEA,EMEA,Medium
TX-2012-1950,2012-10-02,2012-10-04,Second Class,RW-9690,b245770d-6a19-47fa-901f-b3ef24c0f82c,EMEA,EMEA,Medium
TX-2012-3350,2012-01-03,2012-01-03,Same Day,MK-8160,"442540ef-68d1-4fd4-9031-67fc97638a7f",EMEA,EMEA,Critical
TX-2012-690,2012-11-15,2012-11-19,Standard Class,TM-11490,c6ec8ba3-5742-4bbf-b5f8-451b54d77358,EMEA,EMEA,Medium
TX-2013-1390,2013-12-04,2013-12-06,Second Class,BT-1485,"55cddba8-1080-4786-9f53-07b79cb09b60",EMEA,EMEA,Medium
TX-2013-490,2013-12-20,2013-12-22,Second Class,SC-10770,a3f86486-e8df-4c10-8d37-0f7ca90a2702,EMEA,EMEA,High
TX-2013-5060,2013-06-19,2013-06-23,Standard Class,PW-9030,"6593ec57-87f3-4eb8-b20d-8c92b95a3b22",EMEA,EMEA,High
TX-2013-9280,2013-05-17,2013-05-24,Standard Class,MF-8250,e59fe8d7-7fbd-448c-a606-d0a4b74f94a6,EMEA,EMEA,Medium
TX-2014-1570,2014-05-29,2014-06-02,Standard Class,KT-6480,"80bd06e5-a1aa-4612-9a5d-92eba25c4e51",EMEA,EMEA,High
TX-2014-2770,2014-02-18,2014-02-24,Standard Class,BT-1440,"806f8ffb-3294-46f4-b441-e916612a0a9c",EMEA,EMEA,Medium
TX-2014-3270,2014-01-21,2014-01-23,Second Class,ES-4020,"23d0c9b7-45f5-4e87-971a-506fe62b442c",EMEA,EMEA,High
TX-2014-360,2014-11-19,2014-11-24,Standard Class,LL-6840,e81ceb09-de32-4077-a78a-b72216d22710,EMEA,EMEA,Medium
TX-2014-4340,2014-06-20,2014-06-25,Standard Class,JE-5610,d46ec82c-5563-478e-92b4-a1088262108f,EMEA,EMEA,High
TZ-2011-1130,2011-11-01,2011-11-03,Second Class,CM-1815,fff0fbb8-d155-4708-ae11-10912b40c61a,Africa,Africa,High
TZ-2011-150,2011-06-03,2011-06-09,Standard Class,RW-9690,ad2e0b54-e19b-45ac-bed1-61848bdf1181,Africa,Africa,Medium
TZ-2011-3030,2011-09-12,2011-09-17,Second Class,CJ-1875,"0853d572-41c5-4104-ba96-74a86216fd65",Africa,Africa,Medium
TZ-2011-3990,2011-11-28,2011-12-01,Second Class,RP-9270,b37c3115-f167-4e1b-84ff-da7f90347107,Africa,Africa,High
TZ-2011-4790,2011-05-03,2011-05-05,First Class,TR-11325,ae18fd53-8cf6-48bc-8694-832dbe761cdb,Africa,Africa,Critical
TZ-2011-5130,2011-01-18,2011-01-21,First Class,CS-2175,d83e4384-940b-44c6-9418-7c71286cdaef,Africa,Africa,Medium
TZ-2011-7370,2011-01-03,2011-01-08,Standard Class,JG-5115,"65322d5b-e9af-45cf-aa81-e8803e5eb5a8",Africa,Africa,Medium
TZ-2011-8300,2011-07-18,2011-07-23,Standard Class,XP-11865,"8950785e-06a1-42e2-bc11-59475c6c7002",Africa,Africa,Medium
TZ-2011-8610,2011-10-13,2011-10-18,Standard Class,NK-8490,"7d387f55-38cd-487f-ba5e-783d97cdd8f3",Africa,Africa,Medium
TZ-2011-9610,2011-12-15,2011-12-20,Standard Class,SW-10455,"869eb88f-abef-4edd-9421-b6b951510723",Africa,Africa,Medium
TZ-2012-1230,2012-05-05,2012-05-05,Same Day,TG-11640,"02ea75ca-206e-4674-a84d-62d601e52419",Africa,Africa,High
TZ-2012-220,2012-09-07,2012-09-12,Standard Class,SG-10080,"9013c9ce-4d0b-4c0b-b128-2977a7b62192",Africa,Africa,Medium
TZ-2012-2720,2012-09-02,2012-09-09,Standard Class,CK-2760,a48f1930-5f61-4629-bde9-7451f6a1ee7a,Africa,Africa,Medium
TZ-2012-5380,2012-11-22,2012-11-26,Standard Class,TN-11040,"55d97a12-3de2-4b74-9b47-54c45785b9ed",Africa,Africa,Medium
TZ-2012-5980,2012-11-30,2012-12-05,Second Class,MO-7800,b3ea7226-8ba8-4e2c-8d60-7cb3ce7f8e2e,Africa,Africa,Medium
TZ-2012-6760,2012-08-28,2012-08-28,Same Day,EM-3810,"1a34345e-f7f0-4a77-8533-043eaff2a782",Africa,Africa,High
TZ-2012-7300,2012-08-28,2012-09-01,Standard Class,KT-6480,"28eea9b8-aa48-4d08-b8b6-529abdd48654",Africa,Africa,Medium
TZ-2012-8050,2012-01-02,2012-01-07,Standard Class,JE-5610,"036afb35-3cff-40e2-9fe2-a1cfaed13e7b",Africa,Africa,Medium
TZ-2013-140,2013-08-02,2013-08-08,Standard Class,RH-9600,b87f7d4d-3580-43bf-8fc9-4bac3c429ab5,Africa,Africa,Medium
TZ-2013-210,2013-01-16,2013-01-19,First Class,KB-6240,"2d057fc2-3289-4ed7-8696-d06acfd1b1f5",Africa,Africa,Critical
TZ-2013-2370,2013-07-11,2013-07-17,Standard Class,MK-7905,e7282f52-dd91-4ceb-851e-a53ff4b90bf2,Africa,Africa,Low
TZ-2013-300,2013-12-27,2014-01-01,Standard Class,SC-10050,"463aa3c6-45a6-45b1-8791-49aa815df600",Africa,Africa,Medium
TZ-2013-3060,2013-09-24,2013-09-24,Same Day,HH-5010,"97892368-7471-49d4-bd90-69c2306f1d43",Africa,Africa,Critical
TZ-2013-4050,2013-02-22,2013-02-28,Standard Class,EH-4185,"0abb6562-dfde-4aaa-aa0d-64b709f0e156",Africa,Africa,Medium
TZ-2013-4360,2013-02-02,2013-02-06,Standard Class,JD-5790,"9fd1920d-272d-445b-9269-21c62094bb20",Africa,Africa,High
TZ-2013-4510,2013-01-04,2013-01-08,Standard Class,TS-11370,"1aabf3f8-800e-4d53-a6e2-5ddf6d053c3b",Africa,Africa,High
TZ-2013-4740,2013-05-27,2013-05-29,Second Class,JP-5520,"10ae9500-c882-40b6-9f51-eca6d3678148",Africa,Africa,Medium
TZ-2013-6160,2013-11-23,2013-11-27,Second Class,MG-7875,"0f457a92-2115-4bd5-a2a5-bf199ccaee00",Africa,Africa,Medium
TZ-2013-620,2013-04-02,2013-04-08,Standard Class,SM-10950,"47b7ba26-5aff-423c-8562-22fbacb17466",Africa,Africa,Medium
TZ-2013-6920,2013-09-23,2013-09-25,Second Class,BD-1635,"1b21a337-b7ba-4e72-a0cc-5c97eacfb1d4",Africa,Africa,High
TZ-2013-6960,2013-08-27,2013-08-29,Second Class,JJ-5760,a6ef2372-009d-404b-af4e-118892e675b6,Africa,Africa,High
TZ-2013-7040,2013-01-28,2013-02-02,Standard Class,TT-11460,"47db27be-0582-412d-87e7-4bc5a740e185",Africa,Africa,Medium
TZ-2013-720,2013-11-09,2013-11-13,Standard Class,PM-9135,"108ec62c-d348-4e84-adf7-b7679d779f74",Africa,Africa,High
TZ-2013-7270,2013-08-09,2013-08-13,Second Class,PB-9210,"03afb5f3-0195-4b46-97f2-da53a6e2dc8b",Africa,Africa,High
TZ-2013-7750,2013-03-23,2013-03-27,Standard Class,VP-11760,"1419d03b-1440-4303-a216-899235e20592",Africa,Africa,Medium
TZ-2013-7780,2013-07-23,2013-07-24,First Class,MT-7815,c7431681-6a43-4014-8a61-3c5c2da58439,Africa,Africa,High
TZ-2013-810,2013-01-16,2013-01-19,First Class,CV-2805,f90ca4a6-32b9-42d0-a7c8-1a3319afee8f,Africa,Africa,Critical
TZ-2013-8210,2013-01-24,2013-01-24,Same Day,MG-7695,f7dc9ba4-3c82-47c7-a595-5ffb7bfd94f1,Africa,Africa,High
TZ-2013-8600,2013-07-09,2013-07-11,First Class,LW-6825,"37ab5174-37ae-4d5d-abf8-bedadbd8a9f4",Africa,Africa,Medium
TZ-2013-9020,2013-09-24,2013-09-28,Standard Class,AP-915,"0386c4d2-f175-462e-a73f-732023156fc1",Africa,Africa,Medium
TZ-2014-10,2014-09-06,2014-09-08,First Class,MY-8295,f4990048-ca07-4195-b3e2-59a9d250b23d,Africa,Africa,High
TZ-2014-1350,2014-08-18,2014-08-21,First Class,CS-1950,a7f31a74-44a6-4cee-999f-b9a73e13518e,Africa,Africa,Medium
TZ-2014-1570,2014-05-09,2014-05-14,Standard Class,MD-7350,"360562db-3c6a-493f-ae1a-acb719ddf9e9",Africa,Africa,Medium
TZ-2014-1730,2014-02-21,2014-02-26,Standard Class,JL-5835,"4ff0cf49-356d-48f0-b4d4-e9e694790c78",Africa,Africa,Medium
TZ-2014-2650,2014-03-31,2014-04-04,Standard Class,CG-2520,"24fd7e7b-a0de-44bd-a580-c9fe3c07a917",Africa,Africa,High
TZ-2014-2680,2014-05-29,2014-05-31,Second Class,TB-11175,"85f65518-b276-4beb-992d-b62961f6702c",Africa,Africa,Medium
TZ-2014-2790,2014-12-03,2014-12-08,Standard Class,AG-525,"385c119e-b686-4eed-83f2-944b77fa7f64",Africa,Africa,High
TZ-2014-2850,2014-10-31,2014-11-04,Standard Class,CM-1815,b3e1ddd4-9c2f-4ac1-8dd5-301f5fe19278,Africa,Africa,High
TZ-2014-3030,2014-02-26,2014-03-01,First Class,DR-2940,"732ca2e7-ed30-496c-b81f-d838de02b7e3",Africa,Africa,High
TZ-2014-3450,2014-06-18,2014-06-21,First Class,JF-5295,"36af32a9-baf9-416d-b398-b5f9f463e90a",Africa,Africa,High
TZ-2014-3700,2014-12-11,2014-12-15,Standard Class,CM-2115,"5a8bb68c-468a-4910-9cae-e2603dd79cf1",Africa,Africa,Medium
TZ-2014-3770,2014-02-21,2014-02-23,Second Class,BE-1410,bfdb2291-2b4c-477d-9dcf-984eed057971,Africa,Africa,Critical
TZ-2014-3960,2014-09-12,2014-09-17,Second Class,AF-870,"5c55b1b9-1150-4756-bf25-eed796c1891d",Africa,Africa,Medium
TZ-2014-4810,2014-11-18,2014-11-18,Same Day,AG-330,"46fd52d0-638b-4d96-a081-ead4e81ebf85",Africa,Africa,Critical
TZ-2014-5290,2014-06-18,2014-06-22,Standard Class,AG-900,"376e00f3-96dc-41bb-9f2e-b2bf9a0e56ff",Africa,Africa,Medium
TZ-2014-5550,2014-11-05,2014-11-08,First Class,LW-6825,"56377bce-8e2b-4a17-9192-ec685f964133",Africa,Africa,Critical
TZ-2014-570,2014-05-07,2014-05-09,First Class,KH-6690,a9c22b80-a85d-434c-bd9f-7c0dee834cd0,Africa,Africa,High
TZ-2014-6630,2014-10-31,2014-11-04,Standard Class,HE-4800,e90833a5-5e99-4fe7-b193-14cad26c352d,Africa,Africa,Medium
TZ-2014-6820,2014-11-06,2014-11-08,First Class,LT-7110,"4fe133fc-63a4-4f17-b53e-754ed98797a6",Africa,Africa,Medium
TZ-2014-7100,2014-09-03,2014-09-07,Standard Class,TH-11115,"94703862-f9e4-41d6-b87a-1b1973fae1cd",Africa,Africa,Medium
TZ-2014-7250,2014-12-02,2014-12-06,Standard Class,SS-10140,"86113777-b668-46fa-83d7-bc4356adbaf7",Africa,Africa,High
TZ-2014-7370,2014-11-04,2014-11-09,Standard Class,CS-2175,"12a1ebb1-8351-41b7-b3e3-d505be0890b7",Africa,Africa,Medium
TZ-2014-750,2014-09-05,2014-09-09,Standard Class,TT-11220,c4b71699-5afc-44c6-b4bf-a1252b76cfa5,Africa,Africa,High
TZ-2014-7960,2014-10-21,2014-10-27,Standard Class,NH-8610,"2d04db5c-4d67-4fd5-8105-878dece8fd9a",Africa,Africa,Medium
TZ-2014-8110,2014-07-09,2014-07-13,Standard Class,JE-5610,"5fd2c8c0-6bf0-46c4-bf8f-fa85975f4680",Africa,Africa,High
TZ-2014-8190,2014-12-05,2014-12-07,Second Class,RH-9555,"1064afa8-0729-4204-aa58-dabd0a75812a",Africa,Africa,High
TZ-2014-8220,2014-12-31,2015-01-06,Standard Class,CK-2325,"657508ad-c34d-4d8c-a8f6-f31ecfa88724",Africa,Africa,Medium
TZ-2014-8350,2014-12-31,2015-01-03,First Class,JA-5970,"3fb4f792-2a55-4faf-bd4f-496890fc0b0b",Africa,Africa,High
TZ-2014-8730,2014-12-02,2014-12-02,Same Day,CS-1845,e0fd9577-2213-40eb-bcdd-e285d69279be,Africa,Africa,Critical
TZ-2014-9160,2014-10-08,2014-10-11,Second Class,BM-1785,bb620116-41e9-4a36-a1eb-cbad3ccd918e,Africa,Africa,Critical
TZ-2014-9260,2014-05-08,2014-05-13,Standard Class,DH-3675,"7ee26d46-4010-4520-8696-2f0d7a76049f",Africa,Africa,Medium
TZ-2014-9600,2014-08-19,2014-08-24,Standard Class,JS-5940,"079c6c33-cb19-47f2-b6b6-944edea93cd6",Africa,Africa,Medium
TZ-2014-9930,2014-04-02,2014-04-04,Second Class,JD-5895,"4ae8e963-4097-428d-bd58-ccc6d2ee15f5",Africa,Africa,Medium
UG-2011-7530,2011-06-10,2011-06-14,Standard Class,AG-390,"0d10ebe5-b057-4178-b9d7-5c3e0bcb0d2a",Africa,Africa,High
UG-2011-9740,2011-02-10,2011-02-13,First Class,MO-7500,"0a8b8a43-5eeb-4d2d-9b46-f40a19b014c8",Africa,Africa,High
UG-2012-3580,2012-06-16,2012-06-21,Standard Class,SG-10605,"5c089672-cb8e-46fc-9d82-3c0df98f8285",Africa,Africa,High
UG-2012-4480,2012-05-26,2012-06-02,Standard Class,NS-8640,"244a461e-4c11-4abf-9190-13661b1ac9f6",Africa,Africa,Medium
UG-2012-5670,2012-08-16,2012-08-18,Second Class,BE-1335,"31051520-55d2-408b-ada2-07da1ec80360",Africa,Africa,Medium
UG-2012-6570,2012-05-26,2012-05-29,First Class,MY-7380,"89b7bb15-f1c6-4eb6-86e6-c7b0dda6c0d3",Africa,Africa,Critical
UG-2012-9920,2012-12-03,2012-12-09,Standard Class,LH-6750,"6838ff64-e1fb-47da-a9fa-05795ee20d69",Africa,Africa,Medium
UG-2013-250,2013-08-19,2013-08-24,Standard Class,BP-1185,"075d6a05-d596-4a62-b651-46b5a255d0e8",Africa,Africa,Medium
UG-2013-540,2013-08-26,2013-08-29,First Class,GH-4665,"204869b5-5626-43e9-b796-14d08c8a6aa9",Africa,Africa,Medium
UG-2013-8510,2013-03-18,2013-03-23,Standard Class,JE-5715,"81b7a2dd-80d6-4ade-9d98-ff830237f045",Africa,Africa,Medium
UG-2013-9250,2013-08-17,2013-08-21,Second Class,RE-9405,"90dc195d-35b7-473e-ad29-776dcf6def79",Africa,Africa,Medium
UG-2014-1650,2014-03-13,2014-03-17,Standard Class,NC-8535,"414b2bd7-b9d4-4d13-afd9-d55c9d846acb",Africa,Africa,Medium
UG-2014-3970,2014-12-24,2014-12-29,Standard Class,DP-3165,"7d70912d-fb81-43b5-aa63-368442ad0849",Africa,Africa,Medium
UG-2014-4160,2014-06-28,2014-06-28,Same Day,CA-1965,"6bd1ce37-f603-4f07-b12a-73f2a906e3aa",Africa,Africa,High
