"order_id","product_id","sales","quantity","discount","profit","shipping_cost"
UP-2013-4830,FUR-ELD-10000301,465.24,4,0.00,209.28,27.55
UP-2013-4830,OFF-ACC-10004692,30.48,1,0.00,2.73,1.61
UP-2013-4830,OFF-HOO-10003338,194.34,2,0.00,71.88,14.93
UP-2013-510,OFF-GLO-10001567,26.88,2,0.00,9.90,2.96
UP-2013-510,TEC-ENE-10000154,516.66,2,0.00,46.44,80.49
UP-2013-5240,TEC-BEL-10001391,111.12,2,0.00,16.62,7.55
UP-2013-5300,FUR-DEF-10000065,107.07,1,0.00,43.89,8.04
UP-2013-5300,OFF-SME-10004160,16.56,1,0.00,0.99,0.72
UP-2013-5480,FUR-OFF-10003104,110.88,2,0.00,22.14,12.51
UP-2013-5950,OFF-ELD-10001832,193.80,4,0.00,0.00,27.80
UP-2013-6200,TEC-BRO-10000374,589.20,4,0.00,0.00,30.22
UP-2013-6200,TEC-NOK-10003034,497.76,4,0.00,99.48,41.40
UP-2013-6200,TEC-SAN-10000260,82.98,1,0.00,13.26,3.45
UP-2013-6390,OFF-ACM-10003715,46.62,1,0.00,1.38,4.96
UP-2013-6590,OFF-CAR-10004886,13.83,1,0.00,5.10,0.98
UP-2013-6590,OFF-IBI-10001772,16.74,2,0.00,6.18,1.57
UP-2013-6590,OFF-JIF-10002275,72.36,6,0.00,20.16,7.59
UP-2013-6630,OFF-AVE-10001473,45.36,4,0.00,6.72,3.62
UP-2013-6640,FUR-OFF-10001132,705.72,4,0.00,70.56,69.85
UP-2013-710,TEC-BEL-10001689,260.25,1,0.00,114.51,41.53
UP-2013-7100,OFF-BIN-10004512,12.21,1,0.00,0.00,3.42
UP-2013-7100,OFF-STA-10003803,15.96,1,0.00,5.88,2.70
UP-2013-720,FUR-IKE-10003015,1463.64,4,0.00,73.08,91.83
UP-2013-7260,OFF-GLO-10003496,27.39,1,0.00,9.03,2.68
UP-2013-7330,FUR-LES-10000904,537.60,2,0.00,91.38,19.93
UP-2013-7330,OFF-ACC-10004692,30.48,1,0.00,2.73,2.18
UP-2013-7330b,FUR-DEF-10001359,217.32,2,0.00,4.32,10.96
UP-2013-7330b,TEC-BRO-10001568,756.90,2,0.00,68.10,49.50
UP-2013-7360,OFF-BOS-10001348,128.52,4,0.00,64.20,20.93
UP-2013-7570,OFF-FEL-10001792,50.94,2,0.00,13.20,5.39
UP-2013-7570,OFF-HAR-10003580,107.70,10,0.00,46.20,7.26
UP-2013-7710,FUR-HON-10003950,318.09,1,0.00,152.67,26.36
UP-2013-7800,OFF-ENE-10003274,39.60,2,0.00,0.00,6.59
UP-2013-7970,OFF-BOS-10002472,97.20,2,0.00,41.76,2.06
UP-2013-7970,OFF-ELD-10002297,395.82,2,0.00,39.54,22.33
UP-2013-7970,OFF-WIL-10004697,13.02,1,0.00,4.02,0.94
UP-2013-8110,OFF-FEL-10003848,462.96,8,0.00,110.88,19.80
UP-2013-8220,OFF-BOS-10001772,26.64,1,0.00,2.37,3.84
UP-2013-8460,OFF-OIC-10002625,27.00,2,0.00,10.80,2.09
UP-2013-8480,OFF-SAN-10001114,49.83,1,0.00,3.48,11.42
UP-2013-8480,OFF-STA-10000244,45.69,1,0.00,7.29,20.28
UP-2013-8780,OFF-IBI-10001772,16.74,2,0.00,6.18,3.73
UP-2013-8780,OFF-STA-10000244,182.76,4,0.00,29.16,55.02
UP-2013-910,TEC-CIS-10002344,2605.56,4,0.00,573.12,278.98
UP-2013-9150,OFF-BIN-10002407,39.54,2,0.00,16.56,4.88
UP-2013-9300,OFF-AVE-10001750,27.33,1,0.00,3.54,1.65
UP-2013-9310,OFF-BIN-10000170,160.02,6,0.00,6.30,21.34
UP-2013-9310,TEC-MEM-10002524,28.38,1,0.00,5.37,3.39
UP-2013-9380,TEC-CAN-10004354,294.30,2,0.00,138.30,44.07
UP-2013-9460,OFF-ACC-10004182,53.64,6,0.00,11.70,4.02
UP-2013-9460,OFF-FEL-10002867,414.72,2,0.00,70.50,30.97
UP-2013-9700,FUR-IKE-10003015,1463.64,4,0.00,73.08,95.52
UP-2013-9820,TEC-BRO-10003876,318.54,1,0.00,130.59,27.33
UP-2013-9840,OFF-ROG-10002818,62.16,1,0.00,24.84,6.72
UP-2013-9840,TEC-HP -10004590,301.38,1,0.00,0.00,41.64
UP-2013-9960,OFF-SME-10001754,129.78,14,0.00,59.64,12.92
UP-2013-9960,TEC-SHA-10001976,122.61,1,0.00,9.78,9.70
UP-2013-9990,OFF-SAN-10004824,26.10,1,0.00,6.78,3.75
UP-2014-100,OFF-FEL-10001865,272.76,2,0.00,57.24,58.27
UP-2014-100,OFF-HON-10004014,9.27,1,0.00,3.24,2.03
UP-2014-100,TEC-SAM-10000613,246.48,2,0.00,14.76,99.98
UP-2014-1170,OFF-STO-10000924,16.65,1,0.00,7.98,1.23
UP-2014-1390,OFF-ACC-10004748,27.90,2,0.00,8.88,2.19
UP-2014-1390,OFF-BIN-10002061,92.64,2,0.00,24.06,8.48
UP-2014-1400,FUR-SAF-10001873,51.69,1,0.00,16.53,4.65
UP-2014-1400,OFF-AVE-10000432,11.58,2,0.00,3.12,0.94
UP-2014-1400,OFF-FIS-10001399,22.26,2,0.00,8.22,1.55
UP-2014-1400,TEC-CAN-10004166,288.36,2,0.00,14.40,20.91
UP-2014-1400,TEC-PAN-10004651,83.25,1,0.00,7.47,4.70
UP-2014-1480,OFF-IBI-10000099,59.76,4,0.00,5.28,5.45
UP-2014-1500,FUR-SAF-10000351,114.78,2,0.00,5.70,8.67
UP-2014-1500,OFF-HAR-10000681,11.34,1,0.00,1.80,1.68
UP-2014-1540,OFF-IBI-10000099,59.76,4,0.00,5.28,5.27
UP-2014-1600,FUR-SAF-10003819,1021.14,6,0.00,387.90,148.76
UP-2014-1600,OFF-BIN-10001274,11.94,1,0.00,5.01,2.56
UP-2014-1960,OFF-CAR-10004293,51.27,1,0.00,17.94,3.24
UP-2014-1960,OFF-EAT-10003405,14.88,1,0.00,3.27,1.02
UP-2014-200,TEC-MOT-10003348,642.69,1,0.00,244.20,40.77
UP-2014-2040,FUR-SAF-10002846,439.50,1,0.00,17.58,95.37
UP-2014-2040,OFF-CAR-10002942,58.32,2,0.00,16.86,21.07
UP-2014-2150,OFF-ACC-10003788,6.12,1,0.00,0.24,0.34
UP-2014-2460,OFF-ACC-10001285,17.16,2,0.00,2.70,1.99
UP-2014-2460,OFF-SAN-10004288,90.96,2,0.00,2.70,7.75
UP-2014-2460,OFF-TEN-10003948,16.50,1,0.00,4.11,0.79
UP-2014-2460,TEC-KON-10004735,694.32,4,0.00,180.48,45.65
UP-2014-2690,OFF-CUI-10001965,276.60,1,0.00,30.42,71.02
UP-2014-2690,TEC-HEW-10001074,321.36,1,0.00,112.47,49.58
UP-2014-2770,OFF-KRA-10000916,182.88,4,0.00,60.24,16.51
UP-2014-2770,OFF-SME-10000746,397.80,2,0.00,111.36,62.14
UP-2014-2770b,OFF-CAR-10001746,6.72,1,0.00,2.82,0.38
UP-2014-2770b,OFF-WIL-10004697,26.04,2,0.00,8.04,2.29
UP-2014-3150,OFF-JIF-10002184,18.36,1,0.00,3.30,5.07
UP-2014-3230,OFF-CAM-10001341,15.75,1,0.00,7.08,0.70
UP-2014-3230,TEC-APP-10001389,333.78,2,0.00,50.04,27.39
UP-2014-3280,FUR-SAF-10000351,229.56,4,0.00,11.40,31.14
UP-2014-3280,OFF-ACC-10002425,89.04,8,0.00,6.00,4.96
UP-2014-3280,OFF-CAR-10001911,11.46,1,0.00,2.97,1.38
UP-2014-3280,OFF-OIC-10004536,23.04,2,0.00,9.18,2.56
UP-2014-3330,OFF-OIC-10004536,138.24,12,0.00,55.08,8.03
UP-2014-3380,OFF-STA-10001747,100.20,4,0.00,6.00,10.72
UP-2014-3380,OFF-TEN-10003127,16.98,1,0.00,7.98,1.99
UP-2014-3450,OFF-ACC-10004782,11.07,1,0.00,2.19,1.46
UP-2014-3450,OFF-CAR-10004886,55.32,4,0.00,20.40,5.99
UP-2014-3650,FUR-TEN-10003552,189.12,4,0.00,83.16,11.12
UP-2014-3650,OFF-HAR-10004099,41.40,4,0.00,14.88,2.27
UP-2014-3650,OFF-STI-10000388,121.86,6,0.00,40.14,7.45
UP-2014-3650,OFF-STO-10000347,65.16,4,0.00,22.80,5.10
UP-2014-3700,OFF-HAR-10002083,14.28,2,0.00,5.52,3.54
UP-2014-3710,FUR-OFF-10001132,705.72,4,0.00,70.56,52.67
UP-2014-3710,OFF-ADV-10001124,74.88,4,0.00,11.88,11.71
UP-2014-4040,OFF-BIC-10003575,26.70,1,0.00,7.47,4.04
UP-2014-4040,OFF-CUI-10002413,228.24,6,0.00,104.94,12.10
UP-2014-4040,OFF-SAN-10000722,29.79,1,0.00,6.54,2.02
UP-2014-4290,OFF-ACC-10004430,16.11,1,0.00,5.31,2.44
UP-2014-4290b,OFF-ENE-10003274,19.80,1,0.00,0.00,3.02
UP-2014-4410,OFF-AVE-10003558,27.84,4,0.00,6.12,1.70
UP-2014-4500,OFF-AVE-10004827,11.43,1,0.00,4.11,2.60
UP-2014-4500,OFF-HAR-10000242,6.75,1,0.00,0.99,2.04
UP-2014-4500,OFF-HOO-10004910,3146.40,6,0.00,629.28,443.55
UP-2014-4650,OFF-ACM-10002816,118.44,4,0.00,48.48,6.78
UP-2014-4650,OFF-KLE-10002869,211.68,8,0.00,73.92,16.33
UP-2014-4900,TEC-BEL-10000485,115.50,2,0.00,49.62,14.00
UP-2014-5040,FUR-ELD-10000335,94.38,2,0.00,19.80,9.79
UP-2014-5040,FUR-SAU-10004053,788.40,4,0.00,291.60,82.24
UP-2014-5120,OFF-TEN-10002817,46.44,2,0.00,15.30,3.10
UP-2014-5160,FUR-SAF-10001873,310.14,6,0.00,99.18,47.60
UP-2014-5160,OFF-BOS-10003113,34.80,2,0.00,3.12,6.82
UP-2014-5160,OFF-IBI-10003732,8.49,1,0.00,2.37,1.04
UP-2014-5160,OFF-SAN-10003644,93.00,4,0.00,17.64,7.44
UP-2014-5190,OFF-HON-10002389,157.50,14,0.00,28.14,45.25
UP-2014-5260,OFF-FIS-10000063,37.14,1,0.00,16.71,4.27
UP-2014-5290,OFF-ACM-10003591,43.98,1,0.00,9.66,4.85
UP-2014-550,OFF-BOS-10002472,194.40,4,0.00,83.52,13.60
UP-2014-550,OFF-SME-10001853,17.49,1,0.00,2.07,0.41
UP-2014-550,TEC-HP -10000464,174.33,1,0.00,71.46,8.00
UP-2014-550b,TEC-APP-10004469,139.50,1,0.00,34.86,8.43
UP-2014-5660,OFF-GLO-10000617,121.14,6,0.00,58.14,8.23
UP-2014-5690,OFF-SAN-10004339,75.72,4,0.00,27.24,4.09
UP-2014-5690,OFF-STA-10003908,14.70,1,0.00,2.94,0.69
UP-2014-5760,OFF-BIC-10002270,257.52,8,0.00,97.68,29.31
UP-2014-5840,OFF-ROG-10001735,1269.72,6,0.00,88.74,149.89
UP-2014-5840,OFF-SAN-10001345,107.40,2,0.00,0.00,15.03
UP-2014-610,TEC-BEL-10004950,474.00,8,0.00,9.36,29.96
UP-2014-6150,OFF-SME-10004553,793.68,4,0.00,134.88,72.22
UP-2014-6260,OFF-XER-10002906,27.06,2,0.00,6.48,1.49
UP-2014-6420,OFF-ELD-10003038,48.42,1,0.00,13.05,3.08
UP-2014-6890,OFF-BIN-10004563,27.93,1,0.00,3.06,0.89
UP-2014-700,OFF-IBI-10001640,13.98,2,0.00,6.84,1.55
UP-2014-700,TEC-BRO-10001293,142.89,1,0.00,14.28,15.12
UP-2014-7050,OFF-ACC-10004008,14.82,1,0.00,6.66,0.35
UP-2014-7050,TEC-LOG-10003254,443.70,6,0.00,44.28,47.67
UP-2014-7090,OFF-JIF-10000165,88.56,6,0.00,14.04,11.44
UP-2014-7150,FUR-SAU-10003928,435.45,1,0.00,65.31,34.82
UP-2014-7220,OFF-XER-10002906,13.53,1,0.00,3.24,1.42
UP-2014-7220b,OFF-TEN-10002835,204.63,1,0.00,57.27,29.43
UP-2014-7220b,TEC-MEM-10002919,29.61,1,0.00,2.64,2.72
UP-2014-7520,OFF-ACC-10000798,6.66,1,0.00,0.57,0.65
UP-2014-760,OFF-AME-10000851,236.34,6,0.00,115.74,19.91
UP-2014-7620,OFF-ROG-10003733,59.52,2,0.00,6.54,5.62
UP-2014-7700,OFF-STI-10001651,94.98,2,0.00,8.52,13.42
UP-2014-7700,TEC-HP -10002095,245.13,1,0.00,83.34,42.07
UP-2014-7790,OFF-SAN-10004426,62.46,2,0.00,25.56,14.30
UP-2014-7810,OFF-BOS-10002041,22.05,1,0.00,3.96,4.13
UP-2014-7850,FUR-HAR-10001374,951.72,2,0.00,371.16,139.44
UP-2014-7980,OFF-BOS-10004950,15.48,1,0.00,2.61,1.09
UP-2014-7980,TEC-SHA-10003039,168.24,1,0.00,57.18,20.04
UP-2014-8060,FUR-BUS-10004336,123.99,1,0.00,26.01,24.88
UP-2014-8060,FUR-HAR-10000441,149.58,1,0.00,47.85,26.81
UP-2014-8060,FUR-HON-10002941,331.80,2,0.00,79.62,52.43
UP-2014-8060,OFF-STA-10000247,50.73,1,0.00,16.23,11.34
UP-2014-8060,TEC-HP -10003248,596.28,2,0.00,29.76,143.51
UP-2014-8060b,FUR-HAR-10000870,59.19,1,0.00,5.31,2.40
UP-2014-8060b,TEC-BEL-10004950,474.00,8,0.00,9.36,23.17
UP-2014-8120,FUR-IKE-10002894,726.78,2,0.00,319.74,15.87
UP-2014-8120,OFF-FEL-10002897,115.74,2,0.00,30.06,14.64
UP-2014-8230,FUR-RUB-10001310,51.75,1,0.00,1.02,6.02
UP-2014-8240,OFF-ROG-10000191,421.38,2,0.00,105.30,53.24
UP-2014-8240,OFF-XER-10000482,27.78,1,0.00,6.93,3.02
UP-2014-830,OFF-AME-10000870,17.49,1,0.00,6.12,2.45
UP-2014-830b,FUR-BEV-10001217,1070.16,2,0.00,321.00,116.69
UP-2014-830b,TEC-BRO-10000348,524.58,2,0.00,57.66,66.01
UP-2014-830b,TEC-SAM-10004384,65.31,1,0.00,18.93,11.05
UP-2014-8330,FUR-DEF-10000495,704.34,14,0.00,21.00,54.89
UP-2014-8330,OFF-WIL-10001069,3.99,1,0.00,0.42,0.19
UP-2014-870,FUR-DAN-10002741,493.68,4,0.00,54.24,36.99
UP-2014-870,FUR-TEN-10000325,17.55,1,0.00,0.87,1.06
UP-2014-8970,OFF-ADV-10000177,10.98,1,0.00,4.50,0.35
UP-2014-8970,TEC-MOT-10004682,71.85,1,0.00,31.59,7.71
UP-2014-9270,TEC-SHA-10000306,475.20,2,0.00,66.48,33.87
UP-2014-9760,OFF-GLO-10003639,100.44,2,0.00,42.18,6.94
UP-2014-9930,OFF-HON-10001783,23.52,2,0.00,11.28,2.42
UP-2014-9950,FUR-NOV-10004602,920.40,2,0.00,322.14,38.29
UP-2014-9950,OFF-CAR-10000202,49.23,1,0.00,19.68,2.68
UP-2014-9950,TEC-EPS-10004111,308.34,1,0.00,33.90,19.05
US-2011-100279,OFF-PA-10002259,22.38,2,0.00,10.74,1.48
US-2011-100391,OFF-LA-10000276,18.54,5,0.40,-2.86,0.77
US-2011-100629,FUR-FU-10004842,22.43,3,0.40,-14.95,1.47
US-2011-100853,OFF-AP-10000891,52.45,2,0.80,-131.12,4.09
US-2011-100853,OFF-LA-10003148,20.16,4,0.20,6.55,1.33
US-2011-101091,TEC-CO-10001818,425.25,3,0.40,-278.79,26.72
US-2011-102071,TEC-AC-10000109,167.97,3,0.00,40.31,7.66
US-2011-102071,TEC-AC-10003441,67.80,4,0.00,4.07,5.66
US-2011-102281,FUR-CH-10001490,859.04,7,0.60,-365.12,40.28
US-2011-102281,FUR-TA-10003371,38.14,1,0.80,-87.74,1.53
US-2011-102281,OFF-EN-10001939,53.93,7,0.60,-75.57,0.81
US-2011-102281,OFF-FA-10004112,7.87,3,0.60,-4.37,0.11
US-2011-102281,OFF-LA-10003503,2.40,1,0.60,-2.04,0.15
US-2011-102281,OFF-ST-10000035,18.96,3,0.60,-27.54,1.61
US-2011-102281,TEC-AC-10004853,27.97,1,0.60,-35.67,1.41
US-2011-102281,TEC-CO-10001450,224.38,6,0.60,-266.18,19.47
US-2011-102281,TEC-MA-10003361,211.99,3,0.60,-132.53,9.24
US-2011-102281,TEC-PH-10002387,77.86,2,0.60,-33.10,6.71
US-2011-102288,FUR-CH-10004801,215.38,14,0.60,-231.78,39.85
US-2011-102288,FUR-FU-10000640,15.19,3,0.60,-8.39,1.94
US-2011-102288,OFF-AR-10000401,26.36,5,0.60,-33.04,4.19
US-2011-102288,TEC-AC-10002938,91.68,3,0.60,-68.76,13.16
US-2011-102323,FUR-FU-10000060,16.10,2,0.40,-9.70,1.48
US-2011-102323,OFF-EN-10004909,32.30,4,0.40,2.62,2.13
US-2011-102323,OFF-FA-10004186,10.87,2,0.40,0.51,0.79
US-2011-102323,OFF-FA-10004924,27.78,5,0.40,-6.02,0.95
US-2011-102631,FUR-FU-10003930,94.43,3,0.60,-42.49,8.72
US-2011-102715,OFF-FA-10001332,6.91,3,0.20,2.33,1.45
US-2011-102715,OFF-PA-10000029,10.37,2,0.20,3.63,3.58
US-2011-102715,TEC-AC-10001874,335.94,7,0.20,41.99,74.11
US-2011-102715,TEC-AC-10002001,383.98,3,0.20,81.59,100.22
US-2011-102876,OFF-SU-10004643,51.95,3,0.40,-13.03,8.75
US-2011-103338,OFF-AR-10001770,7.98,3,0.00,2.07,1.04
US-2011-103590,FUR-FU-10003414,21.13,3,0.40,-8.51,1.86
US-2011-103590,TEC-PH-10001298,28.74,1,0.40,-15.82,0.74
US-2011-103856,OFF-AR-10000493,30.88,2,0.20,-0.40,1.29
US-2011-103856,OFF-BI-10002465,103.04,4,0.20,-24.48,10.55
US-2011-103905,OFF-BI-10001098,29.93,7,0.80,-46.39,3.47
US-2011-103905,TEC-PH-10001552,38.27,4,0.20,3.83,2.03
US-2011-103933,OFF-LA-10000190,17.14,6,0.40,-3.50,1.76
US-2011-103933,TEC-AC-10001013,30.82,2,0.40,-14.38,3.70
US-2011-104024,OFF-AR-10002583,77.53,7,0.40,-41.47,6.61
US-2011-104052,OFF-SU-10000066,27.60,2,0.40,-3.68,0.35
US-2011-104171,FUR-BO-10002214,270.96,3,0.20,-64.38,15.74
US-2011-104171,OFF-LA-10001028,14.20,2,0.00,4.40,0.93
US-2011-104535,OFF-FA-10003659,18.38,3,0.20,-4.60,3.56
US-2011-104556,OFF-SU-10003019,53.82,5,0.40,-3.68,3.84
US-2011-104759,OFF-BI-10002071,8.13,7,0.80,-13.83,0.84
US-2011-104759,TEC-AC-10004901,79.98,2,0.20,14.00,9.03
US-2011-104857,TEC-MA-10001305,174.24,5,0.70,-191.76,13.95
US-2011-104899,TEC-AC-10003081,45.41,4,0.40,-25.79,4.27
US-2011-105137,OFF-BI-10002429,18.26,2,0.70,-13.39,2.59
US-2011-105137,TEC-MA-10002694,101.99,2,0.70,-71.40,8.91
US-2011-105151,OFF-AR-10001231,10.50,5,0.00,2.94,1.03
US-2011-105235,OFF-EN-10000872,67.87,14,0.60,-83.33,7.04
US-2011-105235,OFF-LA-10001287,4.40,2,0.60,-2.88,0.36
US-2011-105760,OFF-SU-10001794,26.40,5,0.40,-8.00,2.20
US-2011-105767,OFF-AR-10001246,21.17,9,0.20,2.38,1.26
US-2011-105767,OFF-BI-10000848,3.28,2,0.70,-2.63,0.20
US-2011-105767,TEC-PH-10003092,55.19,2,0.40,-10.12,4.88
US-2011-105851,OFF-FA-10001401,12.92,3,0.40,-6.70,2.57
US-2011-106299,OFF-BI-10001758,26.70,5,0.00,12.55,1.96
US-2011-106299,OFF-ST-10002011,838.38,2,0.00,226.36,103.40
US-2011-106299,TEC-AC-10003237,21.20,2,0.00,9.12,0.94
US-2011-106334,FUR-CH-10004886,230.28,3,0.20,23.03,18.13
US-2011-106334,OFF-PA-10003657,12.84,3,0.00,5.78,0.98
US-2011-106992,TEC-MA-10000822,3059.98,3,0.40,-510.00,380.77
US-2011-106992,TEC-MA-10003353,2519.96,7,0.40,-252.00,208.09
US-2011-107405,OFF-ST-10002301,16.27,1,0.20,-3.86,1.90
US-2011-107594,FUR-FU-10003608,13.38,2,0.50,-5.90,2.80
US-2011-107699,OFF-BI-10001249,57.42,9,0.00,26.41,4.29
US-2011-107993,OFF-AR-10003179,51.02,7,0.20,8.29,5.44
US-2011-108070,FUR-CH-10003706,194.80,7,0.40,-74.70,35.76
US-2011-108070,OFF-SU-10001382,98.57,6,0.40,-0.07,17.65
US-2011-108259,FUR-BO-10000038,731.34,5,0.40,-463.26,135.21
US-2011-108651,OFF-AP-10003774,54.58,2,0.40,-8.22,2.08
US-2011-108721,FUR-BO-10000891,991.44,6,0.40,-297.48,63.52
US-2011-108721,FUR-FU-10002637,28.69,3,0.40,-8.15,1.93
US-2011-108721,OFF-AR-10002605,37.39,2,0.40,-4.37,3.58
US-2011-108721,OFF-FA-10001700,20.02,3,0.40,-0.38,1.50
US-2011-108721,TEC-AC-10003611,61.80,5,0.40,4.10,0.91
US-2011-109036,OFF-LA-10002043,31.05,3,0.00,14.90,1.40
US-2011-109127,FUR-FU-10001371,30.42,3,0.40,-2.58,4.01
US-2011-109162,FUR-CH-10002647,170.35,3,0.20,10.65,13.11
US-2011-109456,OFF-BI-10000136,14.35,3,0.20,5.02,3.42
US-2011-109456,TEC-AC-10003610,179.97,3,0.00,86.39,49.49
US-2011-110674,FUR-CH-10000225,129.57,2,0.20,-24.29,3.26
US-2011-111157,OFF-ST-10001010,249.37,3,0.40,-157.97,66.16
US-2011-111171,OFF-BI-10002103,8.69,5,0.80,-14.77,0.65
US-2011-111353,OFF-LA-10002762,25.06,2,0.00,11.78,1.32
US-2011-111374,FUR-FU-10000342,9.61,3,0.70,-22.13,0.42
US-2011-111374,OFF-AR-10003245,41.09,2,0.40,-10.27,3.24
US-2011-111997,FUR-CH-10004736,77.52,4,0.40,-29.76,9.28
US-2011-112137,OFF-LA-10002469,22.92,5,0.40,-4.28,2.42
US-2011-112137,TEC-PH-10002867,785.09,3,0.40,-510.31,48.01
US-2011-112193,FUR-FU-10004617,37.87,3,0.40,-4.43,4.92
US-2011-112200,OFF-BI-10002571,9.98,5,0.80,-16.47,1.48
US-2011-112382,OFF-BI-10000814,16.06,3,0.40,-6.20,1.15
US-2011-112417,FUR-TA-10002827,296.23,3,0.70,-296.27,22.33
US-2011-112417,OFF-EN-10000812,19.80,5,0.40,-2.70,1.68
US-2011-112417,OFF-SU-10000164,55.44,4,0.40,3.68,4.16
US-2011-112564,OFF-BI-10004876,2.50,3,0.70,-1.75,0.75
US-2011-112697,OFF-ST-10000290,16.38,1,0.20,-1.86,0.94
US-2011-112795,OFF-PA-10001934,19.44,3,0.00,9.53,2.03
US-2011-112872,FUR-TA-10003238,275.49,1,0.50,-170.80,39.36
US-2011-112872,OFF-ST-10002205,53.42,3,0.20,4.67,3.08
US-2011-112893,OFF-AP-10000873,904.03,6,0.20,101.59,71.86
US-2011-112893,OFF-BI-10000813,53.09,2,0.20,-5.31,4.35
US-2011-112893,TEC-CO-10001818,781.72,10,0.20,-129.48,13.30
US-2011-112914,FUR-BO-10003272,300.53,2,0.32,-97.23,22.69
US-2011-112914,OFF-BI-10002982,2.72,2,0.80,-4.36,0.18
US-2011-112914,OFF-EN-10001509,3.26,2,0.20,1.10,0.29
US-2011-112914,OFF-PA-10003270,33.79,8,0.20,10.56,1.25
US-2011-112949,OFF-AP-10001005,471.90,6,0.00,155.73,48.89
US-2011-112949,OFF-AR-10003469,3.52,2,0.00,1.69,0.49
US-2011-112984,OFF-BI-10000821,13.06,4,0.40,-1.74,2.67
US-2011-112991,FUR-CH-10001708,338.35,3,0.20,4.23,16.12
US-2011-112991,OFF-PA-10000019,25.92,4,0.00,12.44,1.47
US-2011-112991,OFF-PA-10002222,91.36,4,0.00,42.03,8.97
US-2011-113124,OFF-ST-10001511,129.30,2,0.00,6.47,8.19
US-2011-113166,OFF-AP-10003794,198.43,1,0.40,9.91,18.28
US-2011-113166,TEC-AC-10002257,723.32,7,0.40,-277.40,40.39
US-2011-113348,OFF-AP-10004191,596.20,3,0.40,-79.52,60.64
US-2011-113348,OFF-PA-10000872,17.60,3,0.40,-8.26,1.26
US-2011-113348,OFF-PA-10002219,21.74,3,0.40,2.84,2.04
US-2011-113348,OFF-PA-10003982,19.06,2,0.40,-2.54,2.16
US-2011-114188,FUR-FU-10000076,139.86,7,0.00,60.14,17.13
US-2011-114188,OFF-AP-10000124,33.28,4,0.00,9.32,6.21
US-2011-114188,OFF-AR-10004511,38.52,9,0.00,11.94,7.82
US-2011-114342,FUR-BO-10004340,705.07,4,0.40,-411.33,128.72
US-2011-114342,FUR-FU-10000705,133.34,3,0.40,-71.14,8.11
US-2011-114342,OFF-ST-10004597,306.94,6,0.40,-35.90,25.93
US-2011-114377,FUR-CH-10004754,149.90,5,0.00,40.47,15.26
US-2011-114965,OFF-AR-10003897,44.74,6,0.60,-45.86,2.66
US-2011-115077,FUR-TA-10002433,443.43,5,0.70,-857.37,22.05
US-2011-115077,OFF-AP-10002425,532.86,2,0.20,-13.34,44.66
US-2011-115077,OFF-AP-10002681,577.89,2,0.20,-93.91,81.81
US-2011-115189,FUR-TA-10004575,523.76,3,0.40,-192.05,28.73
US-2011-115189,TEC-PH-10002170,251.96,6,0.40,-50.39,28.56
US-2011-115196,TEC-MA-10002073,1299.99,2,0.50,-572.00,199.80
US-2011-115245,OFF-EN-10001940,9.36,1,0.40,-5.46,1.41
US-2011-115315,FUR-CH-10004755,394.70,6,0.40,-26.38,115.72
US-2011-115392,OFF-FA-10003058,16.31,3,0.40,-9.55,1.74
US-2011-115392,OFF-LA-10002782,7.85,3,0.40,-0.67,1.23
US-2011-115392,TEC-CO-10002271,825.06,7,0.40,-389.16,35.20
US-2011-115392,TEC-PH-10003102,333.66,5,0.40,-200.24,19.72
US-2011-115413,OFF-AR-10003770,8.64,3,0.00,2.51,0.76
US-2011-115413,TEC-AC-10002800,149.97,3,0.00,52.49,11.05
US-2011-115875,FUR-BO-10000502,701.62,3,0.20,-35.12,61.84
US-2011-115987,OFF-BI-10001071,51.18,4,0.80,-79.34,6.74
US-2011-116358,TEC-AC-10000501,311.80,3,0.40,-135.14,20.67
US-2011-117037,FUR-CH-10001282,133.39,7,0.40,-37.83,10.89
US-2011-117037,FUR-CH-10001616,49.30,2,0.40,-10.70,9.81
US-2011-117058,OFF-BI-10004139,17.46,6,0.80,-30.56,4.47
US-2011-117135,FUR-FU-10004071,104.01,1,0.00,14.56,13.86
US-2011-117135,OFF-ST-10002444,36.84,3,0.00,10.32,3.84
US-2011-117135,TEC-PH-10002033,284.82,1,0.00,74.05,20.76
US-2011-117163,FUR-TA-10003469,333.00,3,0.20,-16.65,23.43
US-2011-117163,OFF-AR-10003179,36.44,4,0.00,12.03,3.25
US-2011-117163,OFF-ST-10003692,57.23,1,0.00,14.31,4.00
US-2011-117170,OFF-PA-10000682,4.62,1,0.20,1.68,0.32
US-2011-117170,TEC-AC-10001109,47.98,2,0.20,13.20,1.59
US-2011-117380,FUR-TA-10000198,330.59,1,0.40,-143.25,9.40
US-2011-117702,TEC-AC-10001106,63.20,4,0.60,-74.32,8.59
US-2011-117702,TEC-PH-10001846,90.45,2,0.60,-38.47,2.77
US-2011-117744,FUR-FU-10001588,58.36,5,0.60,-24.80,3.14
US-2011-117744,FUR-FU-10002759,39.96,5,0.60,-23.98,2.37
US-2011-117744,OFF-AR-10000940,16.46,7,0.20,1.44,0.69
US-2011-117968,FUR-CH-10002335,1133.35,5,0.00,294.67,115.77
US-2011-117968,OFF-AP-10002765,79.47,3,0.00,22.25,5.35
